Customer_ID,Age,Gender,Occupation,City,Monthly_Income,Annual_Income,Family_Size,Current_Housing_Status,Plot_Budget,Preferred_Plot_Size_SqFt,Preferred_Location,Distance_to_City_Center_km,Purpose,Loan_Required,Expected_Purchase_Timeline,Lead_Source,Enquiry_Date,Previous_Enquiry,Site_Visit,Negotiation_Done,Booking_Done,Purchase_Probability,Purchase_Intent,Purchased,Purchase_Value
CUST_12111,60,male,Self Employed,Delhi,"363,900",4366800,3,Owned Flat/House,15200000,2400,suburbs,27.2,Investment,No,1-3 years,Google & Social Media Ads,2024-05-25,Yes,No,No,No,0.0759,Low,nan,0
CUST_18245,26,Male,Manufacturing & Engg,Noida,28000,336000,3,Rented,"INR 2,000,000",900 sq.ft,Periphery / Growth Corridor,35.1 km,Self-use,Yes,0-6 months,Google & Social Media Ads,04/10/2024,No,Yes,Yes,No,0.7891,High,Yes,1930000
CUST_21560,20,Male,BFSI & Banking,Hyderabad,"84,800",1017600,2,Living with Parents,4830000,1500,Any,19.0,Self-use,Yes,1-3 years,Google & Social Media Ads,17-May-2024,No,nan,No,no,0.1771,Low,No,0
CUST_13607,42,MALE,BFSI & Banking,Ahmedabad,100800,1209600,4,Owned Flat/House,"3,990,000",1000,Within City Limits,8.6 km,Self-use,Yes,1-3 years,Print / Newspaper Ad,16-Apr-2025,No,No,No,No,0.1082,Low,None,0
CUST_17960,40,female,IT & Software,Mumbai,85700,1028400,4,Owned Flat/House,4070000,1200 Sq Ft,Suburbs,15.6,Investment,yes,6-12 months,Channel Partner / Broker,2025-05-10,No,Yes,No,No,0.4061,Medium,Yes,4040000
CUST_18949,38,Male,Self-Employed / Business,Delhi,196900,2362800,4,Rented,98.7 Lakh,1800,periphery / growth corridor,34.6,Investment,Yes,1-3 years,Print / Newspaper Ad,2025-04-18,Y,N,No,No,0.1047,Low,Y,9720000
CUST_15594,50,Male,IT & Software,Gurugram,"₹234,500",2814000,3,Rented,"INR 12,450,000",1800,Any,26.5,Self-use,yes,1-3 years,Magicbricks / Real Estate Portal,02-01-2025,Yes,yes,no,Yes,0.8462,High,Yes,12120000
CUST_16003,25,Female,BFSI & Banking,Mumbai,0.71 Lakh/pm,856800,1,Living with Parents,2580000,1200,Suburbs,19.9,Self-use,1,0-6 months,Direct Walk-in / Exhibition,2024-03-03,N,No,no,No,0.2122,Low,N,0
CUST_14128,56 yrs,Male,business owner,BANGALORE,165600,1987200,5,Rented,8430000,1500 sq.ft,Within City Limits,17.4,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,2024-10-16,N,Yes,No,No,0.5259,Medium,No,0
CUST_10753,35,Male,Finance / BFSI,Pune,"104,300",1251600,3,Rented,"INR 4,690,000",1500,Suburbs,19.6,Self-use,Yes,1-3 years,Direct Walk-in / Exhibition,19/03/2024,nan,yes,No,0,0.2468,Low,1,4560000
CUST_17939,57,Male,Manufacturing & Engg,Gurgaon,?,9673200,4,Rented,46870000,2400 sq.ft,Suburbs,29.6,Self-use,yes,0-6 months,Magicbricks / Real Estate Portal,22-Jun-2024,Y,Yes,No,No,0.6125,Medium,No,0
CUST_14884,37,Male,Business,NOIDA,304400,3652800,4,Rented,11550000,1500 Sq Ft,Periphery / Growth Corridor,35.3,Self-use,1,0-6 months,Google & Social Media Ads,2025-02-23,Yes,No,No,No,0.4535,Medium,no,0
CUST_21072,44,Male,IT & Software,Hyderabad,null,1059600,4,Owned Flat/House,37.0 Lakh,600 sq.ft,Suburbs,28.3,Investment,N,1-3 years,Google & Social Media Ads,2024-06-29,Yes,Y,No,No,0.2913,Low,No,0
CUST_10999,35,Male,bfsi,Pune,"₹49,400",592800,5,Rented,2440000,1000 Sq Ft,Periphery / Growth Corridor,29.2,Self-use,Yes,>3 years,Google & Social Media Ads,07-17-2024,No,No,N,N,0.0339,Low,No,0
CUST_18813,47,Female,BFSI & Banking,Delhi,"263,600",3163200,3,Rented,11500000,1500,Suburbs,27.1,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,02-23-2025,No,No,None,0,0.0235,Low,No,0
CUST_18829,43,Male,Healthcare & Doctor,Gurugram,2.11 Lakh/pm,2536800,5,Rented,"INR 12,250,000",1200,Periphery / Growth Corridor,27.3,Investment,Yes,1-3 years,Channel Partner / Broker,2024-07-03,No,No,No,No,0.0536,Low,No,0
CUST_13755,30,Male,BFSI & Banking,Chennai,"₹149,300",1791600,4,Rented,"7,760,000",1500,Periphery / Growth Corridor,29.1 km,Investment,1,>3 years,Magicbricks / Real Estate Portal,2024-05-09,No,No,No,No,0.0206,Low,N,0
CUST_11437,22,Male,IT & Software,BANGALORE,36200,434400,4,Living with Parents,2000000,900 sq.ft,Suburbs,17.8,Self-use,No,6-12 months,Google & Social Media Ads,2024-02-13,Yes,Yes,no,Yes,0.9211,High,Yes,1980000
CUST_18292,66,male,Retired,Chennai,62400,748800,4,Rented,2530000,600,Within City Limits,13.0,Investment,Yes,0-6 months,Channel Partner / Broker,24-Jul-2024,No,0,No,No,0.3623,Medium,N,0
CUST_10988,36,Male,IT & Software,Hyderabad,,649200,4,Rented,Not Disclosed,1200 sq.ft,Periphery / Growth Corridor,,Self-use,Yes,0-6 months,Channel Partner / Broker,2025-02-28,No,Yes,?,No,0.6185,Medium,No,0
CUST_21426,35,Male,Real Estate & Construction,Gurugram,Confidential,2271600,5,Owned Flat/House,10070000,1800,Within City Limits,13.1 km,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,26-May-2025,Yes,Yes,N,N,0.1752,Low,1,10050000
CUST_20157,32,Male,IT & Software,Bengaluru,"₹176,400",2116800,2,Owned Flat/House,9810000,1800 Sq Ft,Periphery / Growth Corridor,36.4,Self-use,Yes,>3 years,Google & Social Media Ads,08/04/2025,No,No,No,No,0.051,Low,No,0
CUST_15648,,M,IT & Software,Bengaluru,"133,300",1599600,5,Rented,"INR 7,310,000",1500 Sq Ft,within city limits,16.5,Self-use,Y,1-3 years,Magicbricks / Real Estate Portal,2025-05-28,No,No,No,No,0.038,Low,Yes,7300000
CUST_20930,25,M,Manufacturing & Engg,Kolkata,28000,336000,2,Rented,2000000,900,Suburbs,27.9,Self-use,Yes,1-3 years,Google & Social Media Ads,2025-01-04,N,No,no,No,0.0375,Low,0,0
CUST_20624,32,M,BFSI & Banking,Hyderabad,1.19 Lakh/pm,1425600,4,Rented,"6,780,000",1200,Periphery / Growth Corridor,36.1,Investment,Yes,6-12 months,Print / Newspaper Ad,2025-04-24,No,0,No,No,0.2198,Low,No,0
CUST_10958,26,M,Manufacturing & Engg,Hyderabad,"₹145,600",1747200,4,Rented,8560000,2400,Within City Limits,11.9,Self-use,Yes,0-6 months,Direct Walk-in / Exhibition,02-12-2025,Yes,Yes,yes,Yes,0.99,High,Yes,8220000
CUST_18655,28,Female,IT,Noida,29600,355200,4,Living with Parents,2000000,1000,Within City Limits,14.6,Self-use,Y,>3 years,Channel Partner / Broker,2024-04-10,N,No,No,No,0.034,Low,No,0
CUST_17363,55,Male,Manufacturing & Engg,Pune,"243,900",2926800,5,Owned Flat/House,11300000,200 sq.yd,Periphery / Growth Corridor,46.4,Investment,Y,0-6 months,Direct Walk-in / Exhibition,2025-05-08,Yes,yes,yes,N,0.9639,High,Yes,10740000
CUST_15965,25,Male,Government & PSU,Gurugram,61700,740400,1,Rented,3080000,1000 sq.ft,Periphery / Growth Corridor,33.2 km,Investment,Y,0-6 months,Google & Social Media Ads,14-Jan-2025,No,1,Yes,Yes,0.988,High,Yes,2960000
CUST_10328,38,Male,Retail & Commerce,Gurugram,121800,1461600,5,Owned Flat/House,47.3 Lakh,1800,Suburbs,24.0,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,14/07/2024,Yes,Y,No,nan,0.3128,Low,no,0
CUST_19223,22,Male,None,Delhi NCR,28000,336000,4,Living with Parents,2000000,600,Suburbs,24.5,Self-use,No,1-3 years,Google & Social Media Ads,25/10/2024,No,No,Yes,Yes,0.848,High,Yes,1960000
CUST_14417,33,male,IT & Software,NA,105000,1260000,2,Owned Flat/House,3420000,1200,Periphery / Growth Corridor,32.2,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,2024-03-17,Yes,Yes,?,N,0.7037,High,Yes,3350000
CUST_10886,36,Male,IT & Software,Noida,1.31 Lakh/pm,1570800,5,Living with Parents,6590000,1200,null,11.4,Self-use,Y,0-6 months,Magicbricks / Real Estate Portal,2025-03-03,No,None,No,N,0.2342,Low,No,0
CUST_13626,38,female,Education & Academic,Bengaluru,72900,874800,5,Rented,"INR 3,380,000",900,City Centre,6.3,Self-use,Yes,1-3 years,Channel Partner / Broker,24-May-2024,No,Yes,N,Yes,0.9123,High,yes,3360000
CUST_21798,34,Male,BFSI & Banking,Hyderabad,65100,781200,2,Owned Flat/House,28.4 Lakh,600,nan,6.1,Investment,Yes,6-12 months,Google & Social Media Ads,2025-02-01,No,No,no,0,0.2879,Low,no,0
CUST_18422,50,Male,Software Engineer,Chennai,131800,1581600,4,Rented,4450000,1200 Sq Ft,Periphery / Growth Corridor,30.5 km,Self-use,yes,0-6 months,Direct Walk-in / Exhibition,16/05/2025,N,no,No,No,0.346,Low,No,0
CUST_10533,24,M,IT & Software,Kolkata,0.28 Lakh/pm,336000,2,Rented,"INR 2,000,000",900,Periphery / Growth Corridor,31.2,Self-use,Y,0-6 months,Google & Social Media Ads,2025-03-06,no,No,Yes,None,0.9484,High,Yes,1920000
CUST_10770,40,male,Healthcare & Doctor,Greater Noida,"365,700",4388400,5,Living with Parents,17720000,1800,Suburbs,22.6,Self-use,yes,1-3 years,Channel Partner / Broker,12-Feb-2024,Yes,Yes,N,No,0.3029,Low,No,0
CUST_10265,28,Female,Retail & Commerce,Bengaluru,"28,300",339600,2,Living with Parents,20.0 Lakh,1200,Within City Limits,9.2,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,20-Feb-2025,Yes,Yes,Y,N,0.8573,High,Yes,1900000
CUST_12740,34,Male,Government & PSU,Gurugram,50400,604800,3,Living with Parents,"2,720,000",1000,Periphery / Growth Corridor,35.0,Self-use,no,1-3 years,Magicbricks / Real Estate Portal,2024-05-10,Yes,Yes,no,N,0.3934,Medium,nan,2660000
CUST_18072,54,F,IT & Software,Greater Noida,"₹183,400",2200800,5,Rented,10220000,1500,Suburbs,20.4,Investment,Yes,6-12 months,Print / Newspaper Ad,02-03-2025,no,Yes,Yes,no,0.774,High,1,9680000
CUST_14470,36,Female,Manufacturing & Engg,Hyderabad,113500,1362000,3,Rented,5210000,1200 Sq Ft,Any,22.5,Self-use,Yes,0-6 months,Channel Partner / Broker,26/01/2025,0,Yes,0,Yes,0.9584,High,Y,5170000
CUST_10133,,Male,Manufacturing & Engg,Ahmedabad,45500,546000,3,Living with Parents,2490000,600,Within City Limits,17.0,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,12-06-2024,Yes,No,No,No,0.3089,Low,no,0
CUST_12308,24,Male,IT & Software,nan,75100,901200,2,Living with Parents,2710000,1200,Suburbs,28.9,Self-use,Yes,6-12 months,Channel Partner / Broker,2024-12-27,no,No,No,No,0.2631,Low,No,0
CUST_11970,N/A,Male,BFSI & Banking,Bengaluru,159000,1908000,5,Living with Parents,,1500 Sq Ft,Within City Limits,15.2 km,Self-use,Y,6-12 months,Magicbricks / Real Estate Portal,2024-12-16,No,Y,Yes,Yes,0.9854,High,Yes,8210000
CUST_20956,41,Female,govt job,BANGALORE,101400,1216800,4,Rented,4320000,166 sq.yd,Within City Limits,13.0,Self-use,No,6-12 months,Google & Social Media Ads,07/09/2024,No,Yes,yes,N,0.8773,High,1,4150000
CUST_18195,36,female,Retail & Commerce,Delhi,51300,615600,4,Rented,24.5 Lakh,900,suburbs,25.1,Self-use,Yes,>3 years,Channel Partner / Broker,2024-09-10,No,No,No,0,0.0234,Low,No,0
CUST_15858,49,Male,IT & Software,Hyderabad,1.43 Lakh/pm,1710000,4,Rented,5710000,1200,Suburbs,20.0,Investment,1,0-6 months,Print / Newspaper Ad,20-Feb-2025,yes,No,no,0,0.29,Low,No,0
CUST_19116,38,Male,Education & Academic,Mumbai,41100,493200,3,Rented,2000000,600 Sq Ft,Suburbs,18.3,Self-use,Yes,6-12 months,Channel Partner / Broker,2024-03-11,no,Yes,Yes,yes,0.99,High,Y,1880000
CUST_10758,43,male,Govt,Mumbai,33700,404400,4,Living with Parents,2000000,1000,Periphery / Growth Corridor,40.0 km,Investment,Yes,1-3 years,Channel Partner / Broker,2024-10-10,No,No,no,No,0.1003,Low,No,0
CUST_16774,44,Male,IT & Software,Gurugram,1.51 Lakh/pm,1810800,4,Living with Parents,7730000,1000 Sq Ft,Suburbs,16.8,Investment,Yes,0-6 months,Channel Partner / Broker,05-10-2024,Yes,Y,Yes,yes,0.99,High,Yes,7330000
CUST_12410,42,Male,Healthcare & Doctor,Bengaluru,113100,1357200,4,Rented,3890000,100 sq.yd,City Centre,5.1,Self-use,Yes,0-6 months,Google & Social Media Ads,07-06-2024,0,Yes,No,0,0.5902,Medium,No,0
CUST_18284,39,male,Software Engineer,Bengaluru,,949200,3,Living with Parents,3850000,1000,Suburbs,16.6,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,2024-05-14,No,no,Yes,Y,0.6492,Medium,?,3750000
CUST_20204,27,male,IT & Software,Hyderabad,"₹91,100",1093200,5,Living with Parents,47.4 Lakh,1200 sq.ft,Suburbs,16.6 km,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,05-24-2025,Yes,Yes,No,No,0.5202,Medium,No,0
CUST_13438,42,?,Manufacturing & Engg,Bengaluru,"111,900",1342800,4,Rented,5590000,1200 Sq Ft,Suburbs,-17.9,Investment,Yes,0-6 months,Google & Social Media Ads,06/10/2024,Yes,Y,No,No,0.7345,High,yes,5530000
CUST_20863,36,M,Manufacturing & Engg,Pune,155600,1867200,4,Living with Parents,5880000,1000,Suburbs,29.1,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,22/09/2024,No,Y,Y,No,0.9066,High,Yes,5570000
CUST_15190,33,F,Builder / Contractor,Mumbai,96600,1159200,4,Rented,"5,590,000",1000,Suburbs,28.8 km,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,11-18-2024,Yes,No,No,No,0.2843,Low,1,5530000
CUST_12008,29,Male,Manufacturing & Engg,Mumbai,62000,744000,2,Rented,21.7 Lakh,1200 Sq Ft,Within City Limits,16.4,Self-use,Y,0-6 months,Google & Social Media Ads,26/03/2024,No,Yes,N,0,0.585,Medium,Yes,2140000
CUST_11528,31,Male,IT & Software,Bangalore,36600,439200,3,Living with Parents,2000000,600 Sq Ft,City Centre,2.8,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,01-11-2024,N,No,0,N,0.0741,Low,No,0
CUST_18579,30,Male,Banking,mumbai,1.82 Lakh/pm,2180400,3,Rented,N/A,1500,Suburbs,26.9,Investment,Yes,6-12 months,Google & Social Media Ads,23/01/2025,Yes,Yes,Yes,Yes,0.9857,High,Yes,9350000
CUST_15329,35,Male,Government & PSU,DELHI,"₹84,100",1009200,4,Rented,3740000,Any,Suburbs,18.0,Self-use,1,0-6 months,Print / Newspaper Ad,2024-12-18,Yes,No,No,N,0.5295,Medium,No,0
CUST_12464,25,M,Healthcare & Doctor,Delhi,Confidential,982800,2,Rented,"INR 3,800,000",900,Within City Limits,12.8,Self-use,Yes,6-12 months,Google & Social Media Ads,2024-09-25,0,Yes,yes,Yes,0.9845,High,Y,3670000
CUST_16153,30,Male,Education & Academic,Kolkata,34400,412800,2,Owned Flat/House,2020000,1200,null,25.2,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,2024-01-27,Yes,Yes,No,No,0.5904,Medium,Y,1970000
CUST_14408,68,Male,Education & Academic,Kolkata,1.75 Lakh/pm,2102400,5,Rented,6010000,1200,Within City Limits,17.7 km,Investment,Y,0-6 months,Direct Walk-in / Exhibition,02-Sep-2024,Yes,yes,no,N,0.7982,High,N,0
CUST_13153,46,Male,Retail & Commerce,Pune,161300,1935600,4,Rented,5320000,1000 sq.ft,Suburbs,24.3,Self-use,Yes,0-6 months,Google & Social Media Ads,2024-08-28,N,Y,Yes,Yes,0.99,High,1,5170000
CUST_14292,32,Male,Self-Employed / Business,Pune,81600,979200,4,Owned Flat/House,4080000,1000,City Centre,2.7,Investment,Yes,1-3 years,Channel Partner / Broker,06-13-2024,no,Yes,0,No,0.1427,Low,N,0
CUST_14534,50,M,Government & PSU,Gurugram,"131,500",1578000,4,Rented,4860000,1800,City Centre,3.5 km,Self-use,Yes,0-6 months,Google & Social Media Ads,2024-07-11,no,no,0,no,0.3034,Low,N,0
CUST_21540,26,F,Manufacturing & Engg,MUMBAI,"72,400",868800,3,Rented,3160000,600,Periphery / Growth Corridor,32.1,Self-use,Yes,1-3 years,Google & Social Media Ads,13/07/2024,yes,Yes,N,Yes,0.8341,High,No,0
CUST_21740,24,Male,Manufacturing & Engg,Delhi,33700,404400,2,Living with Parents,"INR 2,000,000",600 sq.ft,Suburbs,23.2,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,2024-09-24,0,No,No,No,0.1782,Low,No,0
CUST_11141,33,Male,Software Engineer,Delhi,186600,2239200,3,Owned Flat/House,10670000,1200,periphery / growth corridor,36.1,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,17/01/2025,Yes,Yes,Yes,No,0.9036,High,Yes,10420000
CUST_14410,54,Male,Healthcare & Doctor,Bengaluru,"₹268,600",3223200,3,Rented,1.18 Cr,1500 sq.ft,Suburbs,22.2,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,09-Sep-2024,Yes,no,No,No,0.1561,Low,No,0
CUST_12521,34,Male,IT & Software,Chennai,167700,2012400,2,Living with Parents,"8,230,000",1200 Sq Ft,suburbs,nan,Investment,0,0-6 months,Google & Social Media Ads,02-21-2025,Yes,No,No,No,0.2787,Low,Yes,7990000
CUST_21873,67,MALE,BFSI & Banking,gurgaon,397500,4770000,4,Rented,14060000,1500,Suburbs,25.9,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,2024-10-03,N,No,No,No,0.0386,Low,No,0
CUST_19207,69,FEMALE,Healthcare & Doctor,Gurgaon,3.63 Lakh/pm,4358400,5,Owned Flat/House,1.14 Cr,2400 Sq Ft,Periphery / Growth Corridor,41.8,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,nan,No,No,0,N,0.2978,Low,No,0
CUST_18269,40,Female,BFSI & Banking,Mumbai,386100,4633200,4,Owned Flat/House,21820000,3000 sq.ft,Suburbs,22.3,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,12-30-2024,no,No,No,N,0.0541,Low,no,0
CUST_14290,44,M,Realtor,Hyderabad,"245,300",2943600,4,Owned Flat/House,11270000,1800,Within City Limits,15.7,Self-use,Yes,>3 years,Print / Newspaper Ad,2024-02-17,N,no,No,No,0.0453,Low,No,0
CUST_12211,59,Male,Retired,Mumbai,2.04 Lakh/pm,2444400,2,Owned Flat/House,7860000,1200,Suburbs,20.1,Self-use,Yes,6-12 months,Channel Partner / Broker,04/05/2025,No,N,No,No,0.1654,Low,No,0
CUST_13616,47,Male,Builder / Contractor,Bangalore,235400,2824800,4,Rented,"INR 9,540,000",1500,Suburbs,N/A,Investment,Y,1-3 years,Magicbricks / Real Estate Portal,03/05/2025,N,No,No,No,0.0842,Low,No,0
CUST_18900,50,Male,Self-Employed / Business,Delhi,4.29 Lakh/pm,5148000,3,Owned Flat/House,14070000,1200,Periphery / Growth Corridor,39.1,Self-use,No,6-12 months,Google & Social Media Ads,08-05-2024,No,Yes,1,No,0.8712,High,0,0
CUST_12414,53,male,BFSI & Banking,delhi,"328,200",3938400,6,Owned Flat/House,12560000,1500,Suburbs,17.2,Investment,Yes,0-6 months,Direct Walk-in / Exhibition,09-18-2024,No,Yes,Yes,Yes,0.99,High,Yes,12090000
CUST_12177,41,Male,Retail & Commerce,Ahmedabad,139300,1671600,5,Rented,6780000,Any,Suburbs,17.2,Investment,No,1-3 years,Magicbricks / Real Estate Portal,2025-01-19,Yes,Yes,No,0,0.1812,Low,0,0
CUST_14708,33,M,Self-Employed / Business,Delhi,"208,600",2503200,2,Rented,12250000,1500,Periphery / Growth Corridor,41.2,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,2024-10-15,Y,Y,0,No,0.2408,Low,No,0
CUST_20573,42,Male,Self-Employed / Business,Hyderabad,168000,2016000,4,Owned Flat/House,9070000,1800,null,10.1,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,17/08/2024,yes,No,No,No,0.0781,Low,No,0
CUST_11817,50,Male,IT & Software,Pune,198300,2379600,3,Rented,8450000,1500,Within City Limits,12.6,Self-use,1,1-3 years,Magicbricks / Real Estate Portal,2024-01-30,yes,no,No,No,0.1094,Low,0,0
CUST_18462,37,M,BFSI & Banking,Hyderabad,125600,1507200,3,Living with Parents,"INR 4,610,000",1200,Any,23.9,Self-use,No,6-12 months,Magicbricks / Real Estate Portal,07-Jan-2024,N,Y,Yes,Y,0.9872,High,Yes,4470000
CUST_14114,33,MALE,IT & Software,Mumbai,108300,1299600,4,Owned Flat/House,"INR 6,260,000",1800,Suburbs,27.2,Self-use,Y,0-6 months,Google & Social Media Ads,2025-05-28,No,Yes,Yes,No,0.908,High,yes,5950000
CUST_20348,39,Male,BFSI & Banking,Bengaluru,209700,2516400,4,Owned Flat/House,6940000,1200 sq.ft,Periphery / Growth Corridor,nan,Investment,Yes,0-6 months,Google & Social Media Ads,25-Nov-2024,Yes,No,No,No,0.4246,Medium,Yes,6840000
CUST_21124,32,Male,Unknown,Hyderabad,119000,1428000,2,Living with Parents,5180000,1200,City Centre,N/A,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,2024-05-24,N,No,No,No,0.0725,Low,No,0
CUST_19742,60,M,Finance / BFSI,Noida,467500,5610000,2,Living with Parents,19420000,1800,Suburbs,23.4,Investment,No,1-3 years,Magicbricks / Real Estate Portal,05/03/2024,Yes,Yes,No,No,0.2701,Low,No,0
CUST_21235,27,F,IT & Software,DELHI,0.64 Lakh/pm,762000,3,Living with Parents,3160000,1000 sq.ft,Suburbs,28.0,Self-use,Yes,0-6 months,Channel Partner / Broker,2025-04-02,No,nan,1,Yes,0.99,High,Yes,3030000
CUST_12496,40,Male,Government & PSU,Kolkata,"88,400",1060800,4,Rented,4220000,1800,Within City Limits,17.0,Investment,Yes,0-6 months,Channel Partner / Broker,2024-11-02,Y,Yes,Yes,Yes,0.99,High,Y,4080000
CUST_20099,60,Male,IT & Software,Mumbai,181200,2174400,4,Rented,"9,210,000",1500,Suburbs,17.3,Investment,yes,6-12 months,Google & Social Media Ads,2024-11-22,1,no,No,no,0.1381,Low,No,0
CUST_16580,54,Female,Doctor,Bengaluru,"318,400",3820800,4,Owned Flat/House,17410000,2400,Suburbs,nan,Self-use,Y,1-3 years,Magicbricks / Real Estate Portal,2025-03-27,No,No,No,N,0.0751,Low,No,0
CUST_13870,42,Male,IT & Software,Chennai,52900,634800,4,Owned Flat/House,2810000,900,Periphery / Growth Corridor,39.3,Investment,No,0-6 months,Google & Social Media Ads,2024-09-29,Yes,yes,Yes,Yes,0.99,High,Yes,2730000
CUST_14643,36,Male,Finance / BFSI,Pune,149300,1791600,3,Owned Flat/House,5670000,1200,Periphery / Growth Corridor,47.0,Self-use,yes,1-3 years,Magicbricks / Real Estate Portal,Invalid Date,Yes,No,No,No,0.2732,Low,No,0
CUST_17493,49,Male,it / software,Mumbai,158100,1897200,5,Rented,"INR 7,450,000",1500,Within City Limits,17.3,Investment,?,0-6 months,Google & Social Media Ads,2024-02-13,No,Yes,Yes,Yes,0.99,High,Yes,7080000
CUST_20658,46,Male,IT & Software,Bengaluru,1.98 Lakh/pm,2376000,3,Rented,1.15 Cr,?,Suburbs,16.9,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,2024-11-10,Yes,nan,Yes,Yes,0.9876,High,Yes,11020000
CUST_17463,31,M,govt job,MMR,"28,000",336000,3,Rented,2000000,1200,Suburbs,16.8,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,07/06/2025,N,Y,No,0,0.1524,Low,?,0
CUST_12117,38,Female,Manufacturing & Engg,Bengaluru,110700,1328400,3,Owned Flat/House,5710000,1000,null,39.4,Investment,None,1-3 years,Magicbricks / Real Estate Portal,2025-01-28,Yes,Yes,No,No,0.1262,Low,No,0
CUST_13255,27,Female,Healthcare & Doctor,Delhi,0.52 Lakh/pm,622800,3,Living with Parents,2910000,600 Sq Ft,Periphery / Growth Corridor,40.1,Self-use,Yes,0-6 months,Google & Social Media Ads,2025-06-27,No,Yes,N,no,0.4028,Medium,N,0
CUST_20067,45,MALE,PSU Employee,Bengaluru,202100,2425200,4,Rented,11370000,1800,Within City Limits,14.4,Self-use,Yes,6-12 months,Google & Social Media Ads,03-13-2025,No,No,No,No,0.1243,Low,No,0
CUST_21111,44,Female,Retail & Commerce,GURUGRAM,"230,800",2769600,4,Owned Flat/House,12780000,1800,Suburbs,19.8,Investment,Y,0-6 months,Print / Newspaper Ad,,Yes,Yes,Yes,No,0.9252,High,Y,12310000
CUST_19241,26,Male,Retail & Commerce,Pune,"28,000",336000,3,Living with Parents,20.0 Lakh,600,Suburbs,19.6,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,11-Mar-2024,No,Yes,N,None,0.9539,High,Yes,1980000
CUST_15358,42,,Retail & Commerce,Ahmedabad,?,1126800,5,Living with Parents,3720000,600,Periphery / Growth Corridor,28.4,Investment,No,0-6 months,Google & Social Media Ads,2024-07-18,Yes,Yes,None,No,0.6642,High,Yes,3650000
CUST_16838,42,M,IT & Software,Hyderabad,"75,100",901200,3,Living with Parents,4400000,1200 Sq Ft,Periphery / Growth Corridor,38.7,Investment,yes,6-12 months,Channel Partner / Broker,10-31-2024,N,Yes,N,No,0.482,Medium,Yes,4290000
CUST_20533,23,male,Education & Academic,Hyderabad,41300,495600,2,Living with Parents,2480000,900,Periphery / Growth Corridor,47.7,Investment,No,6-12 months,Print / Newspaper Ad,06-10-2024,No,Yes,1,1,0.9466,High,Yes,2350000
